emp_length,annual_income,dti,loan_amount,total_acc,is_employed,date_diff,location_Northeast,location_South,location_West,wealth_low,wealth_med,law_regulations_moderate,law_regulations_restrictive,purpose_grouped_credit card,purpose_grouped_other,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Fully Paid,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,60_month_term
1.4104607340583042,0.4341257235961572,-1.6482627535441905,-0.8847030628279363,-0.0906129537836486,0.1967751205274496,-0.6197703326592251,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.0320703050814564,2.039067857999442,-1.351818316846044,0.5467840748739061,0.1967751205274496,-1.103345655632261,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.3012549037890782,1.0459788161597818,-0.1548354784246429,0.911010948392509,0.1967751205274496,1.993096331791856,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.3752923095014675,0.982973166979622,-0.6657427875069484,0.1825572013553033,0.1967751205274496,0.3161819053531025,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.3851044395569212,0.1503985170989403,-0.8847030628279363,0.0915004829756526,0.1967751205274496,1.969697525841548,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.2564209887688978,-1.5702557593211357,-0.4467825121859603,-0.8190667008208542,0.1967751205274496,1.2599337453488662,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,1.1774249387524036,0.7384512427804307,-0.4467825121859603,0.2736139197349541,0.1967751205274496,1.0337452878292204,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,1.5001845950881172,-1.2222245543259675,-0.4467825121859603,-0.7280099824412035,0.1967751205274496,1.0493444917960923,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.4384974587455945,0.7474520498061681,-0.7387295459472777,0.7288975116332075,0.1967751205274496,0.3161819053531025,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,1.135334949335666,0.8749634826707766,-1.1766500965892537,1.7305214138093652,0.1967751205274496,0.3161819053531025,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.3752923095014675,-0.1136251556560146,0.5750321059786504,0.8199542300128582,0.1967751205274496,0.5501699648561844,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.8349724399581578,-0.16167322664754,-1.5987583149026363,-0.3446010503694993,-0.6369532640615528,0.1967751205274496,0.3083823033696664,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.8349724399581578,0.6611314722366587,-1.3992404258321305,-0.7971189526995411,1.2752378219111116,0.1967751205274496,1.751308670305338,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.8349724399581578,-0.8970491520306338,0.9964743775182274,-1.351818316846044,-0.0906129537836486,0.1967751205274496,0.3161819053531025,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.8349724399581578,-0.8970491520306338,0.8254590440292227,-0.5927560290666191,-0.8190667008208542,0.1967751205274496,-0.3857822731561431,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.5542932932061001,1.2865629932735674,-1.2192242853173887,-0.9430924695802,1.821578132189016,0.1967751205274496,0.3161819053531025,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.5542932932061001,0.0294159513638454,-0.4931591852412624,-1.3226236134699123,-0.7280099824412035,0.1967751205274496,-1.3217345111684708,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.5542932932061001,0.0991537896818065,-0.1886318808704905,-1.0598712830847268,0.1825572013553033,0.1967751205274496,-1.111145257615697,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.5542932932061001,-0.16167322664754,-0.3056423722050729,-0.8847030628279363,-0.1816696721632993,0.1967751205274496,0.5579695668396204,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.5542932932061001,0.0294159513638454,-1.9452893853935147,-0.1548354784246429,-1.0011801375801557,0.1967751205274496,0.0587950398997124,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,0.2022774297362572,-1.822278356041774,-1.1766500965892537,0.0915004829756526,0.1967751205274496,0.3161819053531025,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,2.557832014182525,-1.0392081448026464,0.721005622859309,0.1825572013553033,0.1967751205274496,-0.6431691386095333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,-1.6324166811329248,-0.994204109673961,-1.4248050752863737,2.1858050057076186,0.1967751205274496,0.3239815073365386,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,0.8818509539695049,-0.7556827234919279,-0.9576898212682656,0.5467840748739061,0.1967751205274496,-0.1361950096861891,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,0.7647985939115143,-1.357236659712024,-0.8847030628279363,-0.9101234192005048,0.1967751205274496,-1.0799468496819529,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,0.5916219843992085,-0.6521734426959511,-0.3008089953053017,0.7288975116332075,0.1967751205274496,-0.1283954077027531,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.2736141464540423,-1.2967214738824042,0.3949204412981313,-1.3226236134699123,-0.9101234192005048,0.1967751205274496,-1.7819110281911985,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,-0.2653395580625739,0.6304415584715857,-1.030676579708595,-0.6369532640615528,0.1967751205274496,-0.6275699346426611,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,-0.3378958462636134,-1.12171554253857,-1.1036633381489245,-0.5458965456819022,0.1967751205274496,-0.3857822731561431,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,-0.6174730132102558,-1.33923504566055,-0.7387295459472777,0.8199542300128582,0.1967751205274496,-0.1439946116696252,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,-0.3012549037890782,-1.5237515896881604,-0.8847030628279363,0.911010948392509,0.1967751205274496,-2.0548970976114607,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,0.6611314722366587,-1.5057499756366863,-0.4467825121859603,0.911010948392509,0.1967751205274496,-0.1439946116696252,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,-0.3012549037890782,-0.7496821854747698,-1.1766500965892537,0.5467840748739061,0.1967751205274496,-0.1751930196033694,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.0070650002980154,1.5557505105044875,1.0144759915697017,-0.7387295459472777,0.8199542300128582,0.1967751205274496,-0.8849568000960512,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.2877441470500732,-0.0446217062421162,-0.9116967119380376,-1.030676579708595,0.1825572013553033,0.1967751205274496,0.3161819053531025,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
